pedestrianId simTime groupId-PID5
58 4.3 1
67 4.3 1
74 4.3 1
78 4.3 1
84 4.3 1
87 4.3 1
90 4.3 1
92 4.3 1
100 4.3 1
8 4.4 0
15 4.4 0
16 4.4 0
31 4.4 0
42 4.4 0
45 4.4 0
50 4.4 0
53 4.4 1
60 4.4 0
79 4.4 1
80 4.4 1
81 4.4 1
82 4.4 1
93 4.4 1
96 4.4 1
4 4.5 0
12 4.5 0
17 4.5 0
18 4.5 0
19 4.5 0
24 4.5 0
32 4.5 0
36 4.5 0
48 4.5 2
54 4.5 0
56 4.5 1
57 4.5 1
59 4.5 0
62 4.5 1
65 4.5 1
68 4.5 1
73 4.5 1
75 4.5 1
85 4.5 0
86 4.5 1
88 4.5 1
95 4.5 1
2 4.6 0
9 4.6 0
22 4.6 0
27 4.6 0
29 4.6 0
55 4.6 1
63 4.6 1
64 4.6 1
72 4.6 1
76 4.6 1
83 4.6 1
91 4.6 1
94 4.6 1
97 4.6 1
99 4.6 1
1 4.7 0
3 4.7 0
5 4.7 0
25 4.7 0
26 4.7 0
33 4.7 0
37 4.7 0
38 4.7 0
40 4.7 0
41 4.7 0
44 4.7 0
47 4.7 0
51 4.7 1
61 4.7 1
69 4.7 1
71 4.7 1
89 4.7 1
98 4.7 1
7 4.8 0
21 4.8 0
28 4.8 2
35 4.8 0
52 4.8 0
58 4.8 1
66 4.8 1
67 4.8 1
70 4.8 1
77 4.8 1
78 4.8 0
84 4.8 1
87 4.8 1
90 4.8 0
92 4.8 1
6 4.9 0
8 4.9 0
10 4.9 0
11 4.9 0
13 4.9 0
14 4.9 0
16 4.9 0
20 4.9 0
30 4.9 0
34 4.9 0
42 4.9 0
43 4.9 0
46 4.9 0
49 4.9 0
53 4.9 1
79 4.9 1
100 4.9 1
4 5.0 0
12 5.0 0
15 5.0 0
19 5.0 0
31 5.0 0
36 5.0 0
50 5.0 0
56 5.0 1
57 5.0 1
65 5.0 1
74 5.0 1
75 5.0 1
80 5.0 1
85 5.0 0
88 5.0 1
93 5.0 1
96 5.0 1
17 5.1 0
18 5.1 0
23 5.1 0
24 5.1 0
39 5.1 0
45 5.1 0
48 5.1 2
59 5.1 0
60 5.1 0
62 5.1 1
68 5.1 1
72 5.1 1
76 5.1 1
82 5.1 1
86 5.1 1
95 5.1 1
99 5.1 1
5 5.2 0
9 5.2 0
22 5.2 0
29 5.2 0
41 5.2 0
44 5.2 0
54 5.2 0
55 5.2 1
64 5.2 1
71 5.2 1
73 5.2 1
81 5.2 1
83 5.2 1
91 5.2 1
94 5.2 1
1 5.3 0
3 5.3 0
7 5.3 0
26 5.3 0
27 5.3 0
28 5.3 2
32 5.3 0
35 5.3 0
37 5.3 0
38 5.3 0
51 5.3 1
63 5.3 1
66 5.3 1
67 5.3 1
77 5.3 1
87 5.3 1
89 5.3 1
92 5.3 1
97 5.3 1
98 5.3 1
2 5.4 0
11 5.4 0
13 5.4 0
16 5.4 0
20 5.4 0
21 5.4 0
25 5.4 0
33 5.4 0
40 5.4 0
42 5.4 0
46 5.4 0
47 5.4 0
52 5.4 0
53 5.4 1
58 5.4 1
61 5.4 1
69 5.4 1
78 5.4 0
79 5.4 1
84 5.4 1
90 5.4 0
4 5.5 0
8 5.5 0
10 5.5 0
12 5.5 0
19 5.5 0
43 5.5 0
50 5.5 0
56 5.5 1
57 5.5 1
65 5.5 1
75 5.5 1
85 5.5 0
88 5.5 1
99 5.5 1
100 5.5 1
14 5.6 0
17 5.6 0
30 5.6 0
34 5.6 0
36 5.6 0
49 5.6 0
59 5.6 0
70 5.6 1
72 5.6 1
80 5.6 1
93 5.6 1
96 5.6 1
5 5.7 0
6 5.7 0
15 5.7 0
18 5.7 0
22 5.7 0
24 5.7 0
31 5.7 0
45 5.7 0
48 5.7 2
60 5.7 0
62 5.7 1
68 5.7 1
74 5.7 1
76 5.7 1
82 5.7 1
91 5.7 1
9 5.8 0
29 5.8 0
37 5.8 0
41 5.8 0
44 5.8 0
54 5.8 0
55 5.8 1
64 5.8 1
67 5.8 1
71 5.8 1
83 5.8 1
86 5.8 1
87 5.8 1
89 5.8 1
92 5.8 1
94 5.8 1
95 5.8 1
98 5.8 1
3 5.9 0
7 5.9 0
16 5.9 0
23 5.9 0
26 5.9 0
28 5.9 2
35 5.9 0
38 5.9 0
39 5.9 0
51 5.9 1
53 5.9 1
58 5.9 1
65 5.9 1
66 5.9 1
73 5.9 1
75 5.9 1
77 5.9 1
79 5.9 1
84 5.9 1
90 5.9 0
97 5.9 1
1 6.0 0
11 6.0 0
12 6.0 0
13 6.0 0
19 6.0 0
20 6.0 0
21 6.0 0
25 6.0 0
27 6.0 0
40 6.0 0
42 6.0 0
46 6.0 0
47 6.0 0
56 6.0 1
57 6.0 1
61 6.0 1
63 6.0 1
69 6.0 1
78 6.0 0
81 6.0 1
85 6.0 0
99 6.0 1
100 6.0 1
2 6.1 0
4 6.1 0
8 6.1 0
10 6.1 0
17 6.1 0
32 6.1 0
50 6.1 0
52 6.1 0
59 6.1 0
72 6.1 1
80 6.1 1
88 6.1 0
14 6.2 0
18 6.2 0
30 6.2 0
33 6.2 0
36 6.2 0
43 6.2 0
49 6.2 0
76 6.2 1
87 6.2 1
91 6.2 1
93 6.2 1
96 6.2 1
5 6.3 0
15 6.3 0
22 6.3 0
24 6.3 0
31 6.3 0
41 6.3 0
44 6.3 0
48 6.3 2
62 6.3 1
67 6.3 1
68 6.3 1
70 6.3 1
71 6.3 1
74 6.3 1
92 6.3 1
94 6.3 1
98 6.3 1
6 6.4 0
7 6.4 0
9 6.4 0
16 6.4 0
28 6.4 2
29 6.4 0
34 6.4 0
35 6.4 0
37 6.4 0
45 6.4 0
53 6.4 1
55 6.4 1
60 6.4 0
64 6.4 1
65 6.4 1
66 6.4 1
75 6.4 1
77 6.4 1
79 6.4 1
82 6.4 1
83 6.4 1
89 6.4 1
3 6.5 0
11 6.5 0
12 6.5 0
20 6.5 0
26 6.5 0
42 6.5 0
51 6.5 1
54 6.5 0
56 6.5 1
57 6.5 1
58 6.5 1
73 6.5 1
78 6.5 0
84 6.5 1
85 6.5 0
86 6.5 1
90 6.5 0
95 6.5 1
99 6.5 1
1 6.6 0
4 6.6 0
8 6.6 0
13 6.6 0
17 6.6 0
19 6.6 0
21 6.6 0
25 6.6 0
38 6.6 0
39 6.6 0
40 6.6 2
46 6.6 0
47 6.6 0
59 6.6 0
61 6.6 1
69 6.6 0
88 6.6 0
97 6.6 1
100 6.6 1
23 6.7 0
27 6.7 0
50 6.7 0
52 6.7 0
63 6.7 1
67 6.7 1
72 6.7 1
76 6.7 1
80 6.7 1
81 6.7 1
87 6.7 1
2 6.8 0
5 6.8 0
10 6.8 0
14 6.8 0
18 6.8 0
30 6.8 0
36 6.8 0
41 6.8 0
43 6.8 0
44 6.8 0
48 6.8 2
53 6.8 1
65 6.8 1
71 6.8 1
75 6.8 1
91 6.8 1
92 6.8 1
93 6.8 1
96 6.8 1
16 6.9 0
22 6.9 0
24 6.9 0
32 6.9 0
33 6.9 0
37 6.9 0
49 6.9 0
62 6.9 1
66 6.9 1
68 6.9 1
79 6.9 1
89 6.9 1
94 6.9 1
98 6.9 1
99 6.9 1
7 7.0 0
9 7.0 0
15 7.0 0
28 7.0 2
29 7.0 0
31 7.0 0
35 7.0 0
42 7.0 0
45 7.0 0
55 7.0 1
56 7.0 1
57 7.0 1
58 7.0 1
64 7.0 1
70 7.0 1
74 7.0 1
77 7.0 1
82 7.0 1
83 7.0 1
84 7.0 1
85 7.0 0
90 7.0 0
3 7.1 0
4 7.1 0
11 7.1 0
12 7.1 0
13 7.1 0
17 7.1 0
19 7.1 0
20 7.1 0
26 7.1 0
34 7.1 0
46 7.1 0
51 7.1 1
59 7.1 0
60 7.1 0
78 7.1 0
88 7.1 0
1 7.2 0
6 7.2 0
8 7.2 0
25 7.2 0
38 7.2 0
40 7.2 2
47 7.2 0
50 7.2 0
54 7.2 0
61 7.2 1
67 7.2 1
69 7.2 0
72 7.2 1
73 7.2 1
86 7.2 1
87 7.2 1
95 7.2 1
100 7.2 1
5 7.3 0
21 7.3 0
52 7.3 0
53 7.3 1
65 7.3 1
75 7.3 1
76 7.3 1
80 7.3 1
91 7.3 1
92 7.3 1
93 7.3 1
96 7.3 1
97 7.3 1
10 7.4 0
16 7.4 0
18 7.4 0
23 7.4 0
27 7.4 0
36 7.4 0
37 7.4 0
39 7.4 0
41 7.4 0
44 7.4 0
48 7.4 2
63 7.4 1
71 7.4 1
79 7.4 1
89 7.4 1
98 7.4 1
99 7.4 1
2 7.5 0
7 7.5 0
14 7.5 0
22 7.5 0
24 7.5 0
28 7.5 2
30 7.5 0
35 7.5 0
42 7.5 0
43 7.5 0
49 7.5 0
56 7.5 1
62 7.5 1
66 7.5 1
68 7.5 1
77 7.5 1
81 7.5 1
85 7.5 0
94 7.5 1
4 7.6 0
9 7.6 0
12 7.6 0
17 7.6 0
19 7.6 0
20 7.6 0
29 7.6 0
31 7.6 0
33 7.6 0
55 7.6 0
57 7.6 1
58 7.6 1
59 7.6 0
64 7.6 1
74 7.6 1
78 7.6 0
83 7.6 1
84 7.6 1
88 7.6 0
90 7.6 0
3 7.7 0
11 7.7 0
13 7.7 0
15 7.7 0
26 7.7 0
45 7.7 0
46 7.7 0
51 7.7 1
60 7.7 0
65 7.7 1
67 7.7 1
72 7.7 1
75 7.7 1
82 7.7 1
87 7.7 1
100 7.7 1
1 7.8 0
8 7.8 0
32 7.8 0
34 7.8 0
38 7.8 0
50 7.8 0
53 7.8 1
61 7.8 1
69 7.8 0
70 7.8 1
76 7.8 1
91 7.8 1
92 7.8 1
99 7.8 1
5 7.9 0
6 7.9 2
16 7.9 0
21 7.9 0
25 7.9 0
36 7.9 0
40 7.9 2
41 7.9 0
44 7.9 0
47 7.9 0
54 7.9 0
71 7.9 1
73 7.9 1
79 7.9 1
80 7.9 1
86 7.9 1
93 7.9 1
95 7.9 1
96 7.9 1
10 8.0 0
18 8.0 0
37 8.0 0
42 8.0 0
48 8.0 2
52 8.0 0
56 8.0 1
66 8.0 1
85 8.0 0
89 8.0 1
97 8.0 1
98 8.0 1
4 8.1 0
7 8.1 0
12 8.1 0
14 8.1 0
19 8.1 0
22 8.1 0
24 8.1 0
27 8.1 0
28 8.1 2
30 8.1 0
35 8.1 0
43 8.1 0
49 8.1 0
57 8.1 1
58 8.1 1
62 8.1 1
63 8.1 1
68 8.1 1
77 8.1 1
84 8.1 1
88 8.1 0
94 8.1 1
2 8.2 0
9 8.2 0
11 8.2 0
17 8.2 0
20 8.2 0
23 8.2 0
29 8.2 0
39 8.2 0
55 8.2 0
59 8.2 0
64 8.2 1
65 8.2 1
67 8.2 1
72 8.2 1
75 8.2 1
78 8.2 0
83 8.2 1
87 8.2 1
90 8.2 0
3 8.3 0
8 8.3 0
13 8.3 0
15 8.3 0
26 8.3 0
31 8.3 0
33 8.3 0
46 8.3 0
51 8.3 1
53 8.3 1
74 8.3 1
76 8.3 1
81 8.3 1
92 8.3 1
99 8.3 1
100 8.3 1
1 8.4 0
5 8.4 0
16 8.4 0
38 8.4 0
41 8.4 0
45 8.4 0
50 8.4 0
60 8.4 0
69 8.4 0
71 8.4 1
80 8.4 1
82 8.4 1
91 8.4 1
21 8.5 0
25 8.5 0
36 8.5 0
37 8.5 0
40 8.5 2
42 8.5 0
44 8.5 0
47 8.5 0
56 8.5 1
61 8.5 1
70 8.5 1
79 8.5 1
86 8.5 1
89 8.5 1
93 8.5 1
95 8.5 1
96 8.5 1
98 8.5 1
4 8.6 0
7 8.6 0
12 8.6 0
18 8.6 0
19 8.6 0
24 8.6 0
28 8.6 2
32 8.6 0
34 8.6 0
35 8.6 0
48 8.6 2
52 8.6 0
54 8.6 0
57 8.6 1
66 8.6 1
73 8.6 1
77 8.6 1
85 8.6 0
88 8.6 0
6 8.7 2
10 8.7 0
17 8.7 0
22 8.7 0
58 8.7 1
59 8.7 0
62 8.7 1
65 8.7 1
67 8.7 1
68 8.7 1
72 8.7 1
75 8.7 1
78 8.7 0
84 8.7 1
87 8.7 1
90 8.7 0
92 8.7 1
94 8.7 1
97 8.7 1
9 8.8 0
11 8.8 0
13 8.8 0
14 8.8 0
20 8.8 0
27 8.8 0
29 8.8 0
30 8.8 0
43 8.8 0
46 8.8 0
49 8.8 0
53 8.8 1
55 8.8 0
63 8.8 1
64 8.8 1
76 8.8 1
83 8.8 1
99 8.8 1
100 8.8 1
2 8.9 0
3 8.9 0
5 8.9 0
8 8.9 0
16 8.9 0
50 8.9 0
51 8.9 1
74 8.9 1
91 8.9 1
1 9.0 0
15 9.0 0
23 9.0 0
26 9.0 0
31 9.0 0
33 9.0 0
38 9.0 0
39 9.0 0
41 9.0 0
42 9.0 0
44 9.0 0
45 9.0 0
56 9.0 1
60 9.0 0
71 9.0 1
79 9.0 1
80 9.0 1
82 9.0 1
98 9.0 1
4 9.1 0
12 9.1 0
19 9.1 0
21 9.1 0
25 9.1 0
36 9.1 0
37 9.1 0
40 9.1 2
47 9.1 0
57 9.1 1
61 9.1 1
65 9.1 1
66 9.1 1
69 9.1 0
75 9.1 1
77 9.1 1
81 9.1 1
85 9.1 0
88 9.1 0
89 9.1 1
93 9.1 1
96 9.1 1
7 9.2 0
17 9.2 0
18 9.2 0
24 9.2 0
28 9.2 2
35 9.2 0
48 9.2 2
52 9.2 0
54 9.2 0
58 9.2 1
59 9.2 0
67 9.2 1
68 9.2 1
84 9.2 1
86 9.2 1
87 9.2 1
92 9.2 1
95 9.2 1
99 9.2 1
10 9.3 0
11 9.3 0
20 9.3 0
22 9.3 0
34 9.3 0
53 9.3 1
62 9.3 1
70 9.3 1
72 9.3 1
73 9.3 1
78 9.3 0
90 9.3 0
94 9.3 1
6 9.4 2
9 9.4 0
13 9.4 0
14 9.4 0
16 9.4 0
29 9.4 0
30 9.4 0
32 9.4 0
43 9.4 0
46 9.4 0
49 9.4 0
55 9.4 2
64 9.4 1
76 9.4 1
83 9.4 1
91 9.4 1
97 9.4 1
100 9.4 1
3 9.5 0
5 9.5 0
8 9.5 0
27 9.5 0
41 9.5 0
42 9.5 0
44 9.5 0
50 9.5 0
51 9.5 1
56 9.5 1
63 9.5 1
71 9.5 1
79 9.5 1
2 9.6 0
12 9.6 0
19 9.6 0
26 9.6 0
31 9.6 0
37 9.6 0
38 9.6 0
57 9.6 1
65 9.6 1
74 9.6 1
75 9.6 1
80 9.6 1
85 9.6 0
88 9.6 0
89 9.6 1
93 9.6 1
96 9.6 1
98 9.6 1
1 9.7 0
4 9.7 0
7 9.7 0
15 9.7 0
17 9.7 0
18 9.7 0
21 9.7 0
25 9.7 0
28 9.7 2
35 9.7 0
36 9.7 0
39 9.7 0
40 9.7 2
45 9.7 0
47 9.7 0
59 9.7 0
60 9.7 0
61 9.7 1
66 9.7 1
67 9.7 1
69 9.7 0
77 9.7 1
82 9.7 1
87 9.7 1
92 9.7 1
99 9.7 1
16 9.8 0
23 9.8 0
24 9.8 0
33 9.8 0
48 9.8 2
52 9.8 0
53 9.8 1
58 9.8 1
68 9.8 1
72 9.8 1
84 9.8 1
90 9.8 0
10 9.9 0
11 9.9 0
13 9.9 0
20 9.9 0
22 9.9 0
46 9.9 0
54 9.9 0
62 9.9 1
73 9.9 1
76 9.9 1
78 9.9 0
81 9.9 1
86 9.9 1
94 9.9 1
95 9.9 1
5 10.0 0
9 10.0 0
29 10.0 0
41 10.0 0
42 10.0 0
43 10.0 0
56 10.0 1
64 10.0 1
65 10.0 1
70 10.0 1
71 10.0 1
75 10.0 1
79 10.0 1
83 10.0 1
91 10.0 1
100 10.0 1
3 10.1 0
8 10.1 0
12 10.1 0
14 10.1 0
30 10.1 0
34 10.1 0
37 10.1 0
44 10.1 0
49 10.1 0
50 10.1 0
51 10.1 1
55 10.1 2
57 10.1 1
85 10.1 0
87 10.1 1
97 10.1 1
98 10.1 1
4 10.2 0
6 10.2 2
17 10.2 0
19 10.2 0
26 10.2 0
27 10.2 0
32 10.2 0
59 10.2 0
63 10.2 1
66 10.2 1
67 10.2 1
77 10.2 1
80 10.2 1
88 10.2 0
89 10.2 1
92 10.2 1
93 10.2 1
96 10.2 1
99 10.2 1
1 10.3 0
2 10.3 0
7 10.3 0
15 10.3 0
16 10.3 0
18 10.3 0
25 10.3 0
28 10.3 2
31 10.3 0
